,beta.ave,beta.diff,gamma.ave,gamma.diff,type
100,0.468168527191,-0.0670240893602,0.836643760903,0.685715432363,1
101,0.626272238408,0.174851795795,0.425187351669,0.30694043642,1
102,0.592857142857,-0.378571428571,0.431818181818,0.295454545455,0
103,0.48,0.0,0.475,0.275,0
104,0.711409395973,0.114093959732,1.07291666667,0.177083333333,0
105,0.796875,0.015625,1.59090909091,0.292207792208,0
106,0.75436115627,0.0129683248231,0.154102508225,0.059768560068,1
107,0.826923076923,0.0961538461538,0.0601458080194,0.00546780072904,0
108,0.75,0.05,0.812121212121,0.424242424242,0
109,0.900275350572,-0.0937085725071,1.06897590626,0.213407904601,1
110,0.315217391304,0.0579710144928,0.435897435897,0.0512820512821,0
111,0.612018083899,-0.127726280609,0.916315109479,0.571018989257,1
112,0.672839506173,0.327160493827,0.75,0.45,0
113,0.538191621115,-0.241923522438,1.38623319881,0.871322854966,1
114,0.56976744186,0.0348837209302,0.74609375,0.19921875,0
115,0.672222222222,-0.05,29.5,0.5,0
116,0.654411764706,0.0808823529412,0.325581395349,0.209302325581,0
117,2.81738404776,0.0889260146335,6.32990857774,2.90455117192,1
118,0.825396825397,-0.00793650793651,1.72,0.36,0
119,0.578321221174,0.296940612321,0.638896136154,0.151031790896,1
120,0.470746347375,0.0656778770984,0.478677077492,0.343242278558,1
121,1.00774550956,0.108039121966,2.2446948016,0.700475587793,1
122,0.643015727019,-0.168364728877,1.57634462509,0.746206941379,1
123,0.707105719237,-0.272097053726,1.62878787879,0.325757575758,0
124,1.35185434626,0.0371365867729,6.77423478942,3.59225347625,1
125,0.133423180593,0.0148247978437,0.53137254902,0.292156862745,0
126,1.25953447508,-0.0299795887531,2.05131751255,0.327965928278,1
127,0.872097365653,0.365406901157,10.0182517726,9.11938951869,1
128,0.69675809317,-0.211369666485,0.875503756394,0.502950588309,1
129,0.535963231054,0.0646946701444,1.49102950836,0.456649682651,1
130,0.561238481766,0.0403943811745,0.646937545348,0.339749753971,1
131,0.494051083175,-0.0219022963158,2.19036385755,0.290034136049,1
132,0.350364963504,0.138686131387,0.5,0.267441860465,0
133,1.44248097382,0.312455340264,20.2792433176,12.8396956245,1
134,0.303278688525,0.0901639344262,0.386363636364,0.181818181818,0
135,0.716233126319,-0.283112644766,1.25446293997,0.0147452071312,1
136,0.639219934995,-0.149512459372,0.918181818182,0.254545454545,0
137,0.672413793103,0.0172413793103,0.166256157635,0.0307881773399,0
138,0.53488372093,-0.062015503876,0.386363636364,0.0292207792208,0
139,0.236111111111,-0.0972222222222,0.130801687764,0.0379746835443,0
140,1.70439472674,0.34652691402,3.59880822401,0.841829208081,1
141,0.653846153846,0.0769230769231,1.46296296296,0.611111111111,0
142,0.710543274998,-0.0333406594498,1.1945523709,0.384458265315,1
143,0.486863711002,0.227422003284,0.726449275362,0.313405797101,0
144,0.743243243243,0.0405405405405,0.339285714286,0.151785714286,0
145,0.628985507246,-0.257971014493,1.47422680412,0.886597938144,0
146,0.652297075734,0.103418942593,0.673796713299,0.0325670239759,1
147,0.518500926215,-0.12751949177,0.185177075863,0.0121487806544,1
148,0.661538461538,0.153846153846,7.5,1.5,0
149,0.61662041193,0.351470900631,1.09566766599,0.866249931653,1
150,1.3845073988,-0.111784793119,6.32359556249,4.86838190714,1
151,2.18539325843,0.556179775281,74.5,13.5,0
152,0.926623432202,-0.158658195345,2.03591715567,0.337890265039,1
153,0.467592592593,-0.00925925925926,0.494623655914,0.129032258065,0
154,0.809523809524,-0.047619047619,0.22641509434,0.0283018867925,0
155,0.770908789318,0.153916804384,0.899684293129,0.72799245357,1
156,2.19459132042,-0.267251041207,9.46782078423,1.30039474394,1
157,0.572353333773,0.108464196975,1.46355859198,0.902328539093,1
158,0.891666666667,0.1375,0.787804878049,0.382926829268,0
159,0.679960575849,-0.105737850743,0.242460141404,0.124467506885,1
160,0.792682926829,0.0691056910569,2.21428571429,0.185714285714,0
161,1.8431372549,-0.176470588235,1.45454545455,0.227272727273,0
162,0.857379111941,0.188840143734,0.237490589377,0.0137489461128,1
163,0.944262295082,-0.239344262295,0.558091286307,0.126556016598,0
164,1.72032392663,0.619841470402,2.8323450689,2.0066223268,1
165,0.292682926829,-0.0365853658537,0.328947368421,0.0263157894737,0
166,0.517837726751,-0.0840223652846,0.301924010712,0.0476554573138,1
167,0.62962962963,0.037037037037,0.818713450292,0.204678362573,0
168,0.931065354661,-0.0312771462843,9.61708293705,5.94578665465,1
169,1.04443471964,-0.0789991091384,4.8910402814,3.59450502066,1
170,0.646341463415,-0.00406504065041,2.60256410256,0.183760683761,0
171,0.951406884811,-0.0708276250728,1.68494872507,0.249490559738,1
172,0.666199486009,0.0328809280071,0.930167337131,0.210977548473,1
173,0.616071428571,0.15728021978,1.44520547945,0.445205479452,0
174,1.5,0.225,0.916666666667,0.583333333333,0
175,0.755208333333,-0.276041666667,0.853658536585,0.560975609756,0
176,0.740112393587,0.0767194641957,0.47591538391,0.156378573392,1
177,0.685594645902,0.0746435089113,0.578503661495,0.103284341427,1
178,0.642773862891,0.043175457394,2.94519709027,0.853249814527,1
179,1.17142857143,0.285714285714,0.632352941176,0.338235294118,0
180,0.387134325669,0.148854080325,0.101530996196,0.0649143568641,1
181,0.815563888688,0.00939130370181,2.52396519332,1.02053665711,1
182,1.0130346832,0.104342323455,5.01069569584,3.79963543431,1
183,0.686560317395,0.0860447576146,1.12265013156,0.105881199,1
184,0.417834099478,-0.00828431420527,1.17863821911,0.44433155586,1
185,0.63829787234,0.0212765957447,78.4482758621,10.8620689655,0
186,0.411403873359,0.0160688342936,1.0880107141,0.595828443001,1
187,1.05083243003,0.127850620098,1.00295105036,0.642969421248,1
188,0.638888888889,-0.172222222222,11.1666666667,0.5,0
189,0.85,-0.15,0.124390243902,0.0682926829268,0
190,0.280448717949,0.00160256410256,1.98089171975,0.00636942675159,0
191,0.477299785743,-0.0914794720387,2.67632442825,2.46703163935,1
192,1.40302705716,-0.126553286371,0.705996078392,0.139952805841,1
193,0.537077461411,0.0728711979347,0.744028714554,0.111213168256,1
194,0.340909090909,0.113636363636,0.501326259947,0.0424403183024,0
195,0.856525137213,0.0481014027192,0.260655584125,0.109286220232,1
196,0.806569429379,-0.104272565021,5.42795539988,3.15905548271,1
197,0.517837726751,-0.0840223652846,0.301924010712,0.0476554573138,1
198,1.70229007634,-0.267175572519,2.77777777778,1.16666666667,0
199,0.68,0.04,1.30392156863,0.166666666667,0
200,2.5,-0.308080808081,1.2641509434,0.0943396226415,0
201,0.727710274469,0.32767170115,0.0982793284416,0.0351602586494,1
202,0.76249599935,0.104117240644,0.504627831555,0.333738807457,1
203,0.450374626446,0.283290972492,0.289971874136,0.19380932717,1
204,0.696756974059,-0.0124998202522,2.50900943709,0.0401754287891,1
205,0.342913501983,0.0683274952553,0.39852685097,0.288460128529,1
206,0.589657961691,-0.0158321458636,1.89320920136,0.351502615363,1
207,0.544117647059,0.0147058823529,0.717032967033,0.332417582418,0
208,1.08562096706,0.092547635544,8.55860838294,0.446625186021,1
209,0.61662041193,0.351470900631,1.09566766599,0.866249931653,1
210,0.764046073715,-0.0341772750017,0.238875156404,0.00731486302029,1
211,0.426829268293,0.0731707317073,0.596153846154,0.0192307692308,0
212,6.4218189775,1.05327160611,14.3164984246,2.38088734432,1
213,0.927924390191,-0.289310395741,21.5491778285,19.2713277343,1
214,1.03926771969,-0.325796745534,26.197004784,19.5029691819,1
215,0.509842025525,0.0523055354827,0.597638465595,0.417376983455,1
216,0.653703703704,-0.112962962963,1.60472972973,0.523648648649,0
217,1.97959183673,-0.0408163265306,0.951219512195,0.0487804878049,0
218,0.857733571024,0.0502232561873,3.65793056242,0.311959768496,1
219,0.445945945946,0.0945945945946,0.786324786325,0.239316239316,0
220,0.431460805692,0.024881991472,0.454623543338,0.132848521479,1
221,1.02806275803,-0.216612186022,1.98952094926,1.73132588423,1
222,1.24500609454,0.245006094536,2.07648216039,1.07648216039,1
223,0.832170391077,-0.153175297123,1.59229499651,0.819821130951,1
224,0.70029501403,0.322871450476,1.03082690378,0.640822751943,1
225,0.802631578947,0.144736842105,0.75,0.3,0
226,0.66220172153,0.245730722642,2.79766762233,1.78295641026,1
227,0.579506459381,0.101277267951,1.40261035187,1.03048487928,1
228,0.647511476408,0.0455188272676,1.28301288283,0.0182796467262,1
229,0.738862326372,-0.225853727676,0.734580867848,0.0966048958301,1
230,0.613844162365,-0.00797953697238,1.39222268716,0.749909323131,1
231,0.72227881768,0.220832313667,4.38609770498,3.90404236101,1
232,0.773381294964,0.320143884892,1.38095238095,0.603174603175,0
233,0.672566371681,0.16814159292,1.0,0.0869565217391,0
234,0.763307641402,-0.0455207093766,1.76437459571,1.25484844814,1
235,0.40303030303,0.227272727273,0.929245283019,0.0235849056604,0
236,0.839353967332,0.154484865315,0.513129830068,0.238034506166,1
237,0.819018404908,0.0644171779141,0.509433962264,0.0188679245283,0
238,0.633177570093,0.165887850467,0.628991596639,0.0642857142857,0
239,0.823590183857,-0.0454978489297,0.679657690439,0.0464628687766,1
240,0.627565137632,0.0728556361541,0.137553768602,0.00833328114336,1
241,0.59756097561,-0.19512195122,0.340540540541,0.0108108108108,0
242,1.16819146352,0.81931493841,4.40025775623,3.85252946379,1
243,0.23347107438,0.00206611570248,0.313953488372,0.0116279069767,0
244,0.269911504425,0.128318584071,0.419642857143,0.1875,0
245,0.927456495766,0.208661108514,3.44106253815,0.256092358746,1
246,0.677570093458,0.228971962617,1.80952380952,0.904761904762,0
247,1.32113914454,0.203104232536,2.39886127666,0.398861950864,1
248,0.63829787234,0.0851063829787,0.869565217391,0.0,0
249,0.746534313998,-0.0437197568813,1.02985211597,0.696929298136,1
250,0.575862068966,0.141379310345,1.25,0.194444444444,0
251,0.734383095752,-0.0710139075755,0.0538073157032,0.0202935779837,1
252,0.454367161838,0.137910359894,0.0759586154257,0.0252920551798,1
253,0.586587119641,-0.0936696925438,0.858210774603,0.306466550231,1
254,0.7530380899,-0.0634624057245,8.30161381194,5.71830424244,1
255,0.459464435367,0.0158993275747,1.66525401638,0.115682512024,1
256,0.66307043547,0.328819733842,0.165551852496,0.0522522185119,1
257,0.597719869707,-0.245928338762,2.06597222222,1.19097222222,0
258,0.736623912438,-0.0738661226253,0.980593338895,0.726873602827,1
259,0.61602127548,0.210186176105,0.853817327945,0.577836946733,1
260,1.01253257689,0.0132733333462,1.71993801406,0.655861713499,1
261,0.626272238408,0.174851795795,0.425187351669,0.30694043642,1
262,0.643044881958,0.0914228617276,0.737304674878,0.189576382439,1
263,0.926007728955,0.0485733489865,0.771660399087,0.405611048117,1
264,0.426470588235,-0.102941176471,1.04166666667,0.208333333333,0
265,0.453125,-0.009375,0.9,0.1,0
266,0.701129911464,-0.134884067114,0.539268569888,0.159217303872,1
267,1.5,0.0961538461538,0.75,0.1875,0
268,0.815789473684,0.105263157895,0.6,0.2,0
269,1.73622487031,-0.022277089473,2.07648216039,0.136196542521,1
270,0.646186385022,0.297012356739,0.648999589551,0.384421095856,1
271,0.260649087221,0.112576064909,0.319607843137,0.0372549019608,0
272,0.582142857143,-0.275,0.928571428571,0.479591836735,0
273,2.90515322239,0.0493147851451,10.6154040229,3.07477556553,1
274,0.642773862891,0.043175457394,2.94519709027,0.853249814527,1
275,0.628651760546,-0.0249029122394,1.50678264465,0.839826626398,1
276,0.68115942029,-0.463768115942,0.402777777778,0.236111111111,0
277,3.32355204521,0.572826536394,12.3940165555,5.71984474795,1
278,0.807692307692,-0.115384615385,1.05833333333,0.758333333333,0
279,0.978437176581,-0.0845633532108,0.0971149885128,0.0166623010319,1
280,0.673971152652,-0.155479399398,0.417989643008,0.229479525249,1
281,0.611194106007,0.0142116929961,2.09315306916,0.906026758531,1
282,0.909710950247,-0.279190959905,1.8586859213,0.784048126271,1
283,1.19210865524,0.140282990179,4.95829709679,4.05441495415,1
284,0.802585159215,-0.200861136855,2.61317553848,0.148709485895,1
285,0.283767038414,0.092936802974,0.627682403433,0.352288984263,0
286,1.25949897219,0.28631086925,4.08271024613,3.55478016294,1
287,1.01759629138,0.0135723890927,3.17727387903,1.14001009172,1
288,0.900275350572,-0.0937085725071,1.06897590626,0.213407904601,1
289,0.656862745098,-0.223311546841,3.35555555556,1.0,0
290,0.572353333773,0.108464196975,1.46355859198,0.902328539093,1
291,1.13376602776,0.0964568095773,5.06439454071,0.882285749742,1
292,0.637533449551,0.0670727935193,0.384792764318,0.0461262777896,1
293,0.338235294118,0.132352941176,0.323076923077,0.107692307692,0
294,0.5625,0.0625,0.66091954023,0.201149425287,0
295,1.4182687115,0.173569813098,4.26457284784,1.2165508957,1
296,1.47279552614,0.188582319455,4.77654526577,1.74477764893,1
297,0.778038794038,-0.155719617336,1.14164183367,0.407618023182,1
298,0.74,0.22,0.716346153846,0.177884615385,0
299,0.622322344963,0.00308974558676,0.0714923762834,0.0231977017727,1
300,1.28498167558,-0.165530559442,0.238893046366,0.103096594002,1
301,0.526785714286,0.0178571428571,2.83108108108,0.101351351351,0
302,0.75963589155,-0.101894059567,0.839210187958,0.160789812042,1
303,2.27325245889,0.471200688868,15.2012479611,11.3520063701,1
304,0.805970149254,0.044776119403,0.803418803419,0.333333333333,0
305,1.05092592593,0.24537037037,0.749011857708,0.270750988142,0
306,0.783333333333,0.0833333333333,0.25,0.0208333333333,0
307,0.333333333333,0.0,2.375,0.125,0
308,1.1976744186,0.0720930232558,0.715151515152,0.193939393939,0
309,0.57452232524,-0.0456911856642,1.44489966051,0.0320381502785,1
310,0.768322981366,-0.200621118012,0.484,0.1,0
311,0.321705426357,0.158914728682,0.3125,0.15625,0
312,0.913043478261,0.0869565217391,0.238235294118,0.0117647058824,0
313,0.748025825355,0.115779307463,0.52948895106,0.0998737835137,1
314,1.18131868132,0.10989010989,0.90243902439,0.829268292683,0
315,0.412028910515,0.124527128842,2.09375032486,1.8565317085,1
316,0.921319796954,0.383248730964,1.31095679012,0.273919753086,0
317,0.49992003126,-0.184715093361,2.10770596923,1.27698318055,1
318,0.417834099478,-0.00828431420527,1.17863821911,0.44433155586,1
319,1.02919682453,0.00410859705741,2.65613960657,2.33892269355,1
320,0.58275862069,-0.375862068966,2.13095238095,1.17857142857,0
321,0.807142857143,0.0928571428571,0.611764705882,0.117647058824,0
322,0.745186762607,0.289386373493,1.56532763479,1.0099361554,1
323,1.04325361828,0.100795055563,1.87102205519,0.0508358105044,1
324,0.83024691358,-0.243827160494,0.43137254902,0.254901960784,0
325,0.715,-0.115,2.60227272727,1.39772727273,0
326,0.924539949467,-0.087821230954,7.28995306684,0.598342185408,1
327,0.802721175964,-0.0270459214527,0.0636863048326,0.0249555094515,1
328,0.718502905133,-0.299655582367,6.77356485425,4.70278588399,1
329,0.65503875969,0.127906976744,1.46666666667,0.0,0
330,0.826443786841,0.0059202644764,0.518240002231,0.384508200924,1
331,0.450901484368,0.0178405412786,0.189930092554,0.0496104736411,1
332,0.564285714286,0.192857142857,0.19587628866,0.0103092783505,0
333,0.883561643836,0.0205479452055,0.35,0.183333333333,0
334,0.835033896915,0.012934547408,0.475921449722,0.0649157593971,1
335,2.30663169936,-0.0257036704097,4.5585835738,2.16878488984,1
336,0.380197468926,0.048782615426,0.118722907415,0.0336342466136,1
337,0.208571428571,0.02,0.33606557377,0.0573770491803,0
338,0.5663507109,-0.0308056872038,1.85526315789,0.486842105263,0
339,0.536473957832,-0.135054012679,1.15215663395,0.0709896374307,1
340,0.480392156863,0.00980392156863,1.02,0.38,0
341,0.798115243886,-0.0511481393737,4.05443354962,2.62013646255,1
342,0.418347438336,0.112558090135,0.0259070117847,0.00756330178589,1
343,0.681640252053,-0.0635084039432,1.83168185889,1.05853337912,1
344,0.88448982084,0.217718792505,1.4689463492,0.984765547532,1
345,0.616096436116,-0.00628164153555,1.11406328416,0.354764593426,1
346,0.925249931561,-0.0990861331636,1.06531006164,0.392428993103,1
347,0.519444444444,0.158333333333,1.7183908046,0.833333333333,0
348,0.583048272764,-0.142544815624,6.31648647365,3.4065858591,1
349,1.53278688525,0.155737704918,2.38235294118,0.264705882353,0
350,0.663900414938,0.0746887966805,0.319602272727,0.0127840909091,0
351,0.425531914894,0.0212765957447,0.28,0.07,0
352,0.697674418605,0.0232558139535,2.3,0.263636363636,0
353,0.341975409888,-0.0566474098604,0.175305033372,0.0860390478138,1
354,0.823590183857,-0.0454978489297,0.679657690439,0.0464628687766,1
355,0.866623210829,-0.0414573464242,0.670334466076,0.0639878388574,1
356,0.490774907749,0.280442804428,0.348167539267,0.217277486911,0
357,0.449482642556,0.00419776227672,0.253571373881,0.0934629891278,1
358,0.84970128596,-0.124927000479,0.173349084419,0.13123945967,1
359,0.694117647059,0.270588235294,0.879032258065,0.0887096774194,0
360,0.777470214797,0.00845433292941,0.279593871342,0.18296847647,1
361,0.756421263119,0.0971747759398,2.10380856132,0.479618425384,1
362,1.12614993115,-0.140282726898,1.099996032,1.0220586405,1
363,0.73783006412,-0.118605810757,0.350776965018,0.121825955541,1
364,0.476462917274,0.0237140647443,0.51931938909,0.140407442684,1
365,0.828910800747,-0.0159776640417,0.145702839209,0.00561509878245,1
366,0.843759734229,0.0022702939212,16.4386530968,12.2019918485,1
367,1.1574916924,0.476864154672,3.60237290579,0.0945783044256,1
368,0.586587119641,-0.0936696925438,0.858210774603,0.306466550231,1
369,0.446997077128,-0.0213833560485,0.1679778273,0.0160345897293,1
370,0.725234281764,-0.098228789392,3.46634862453,0.221945620288,1
371,0.640701673078,-0.261071140566,1.52646392128,0.376081738889,1
372,0.792603935349,0.0550886702918,1.58657445677,1.30373183509,1
373,0.736286094326,0.0739094776832,0.592114165893,0.338865280007,1
374,0.893948394804,0.074920855399,0.539202931011,0.0849923970373,1
375,0.542371429009,0.012681732943,0.700041241821,0.0536600842305,1
376,0.69531792178,0.0477383016274,1.11575594496,0.762483108135,1
377,0.875,-0.125,2.10227272727,0.0568181818182,0
378,0.692179700499,-0.188019966722,3.66090909091,1.98454545455,0
379,0.688711580079,0.165869289126,4.29602477603,3.60786319393,1
380,0.534379729601,-0.064373840565,1.72662101961,1.19421315361,1
381,0.949788368357,-0.0696181292667,0.346068961566,0.311076673872,1
382,0.256871035941,0.127906976744,0.239463601533,0.170498084291,0
383,0.766891800488,0.113911626,4.32305983017,1.43232833312,1
384,0.738776694471,-0.00605218249872,1.6105706957,0.109023201341,1
385,0.72394560121,-0.0540316439754,1.77146940272,0.642457262511,1
386,0.730909440253,-0.0614913788478,1.52897246703,0.981512377753,1
387,1.02806275803,-0.216612186022,1.98952094926,1.73132588423,1
388,0.621470316456,0.12841327749,0.770750358939,0.353557790919,1
389,0.716524313154,-0.0472164167147,0.35908756394,0.12171110813,1
390,2.19359303535,0.291322732543,5.16634428683,0.744777986031,1
391,0.733078145306,-0.0948730110379,0.464865196485,0.0287876792777,1
392,0.758936425718,-0.14021520142,0.82820767048,0.086068295804,1
393,0.717391304348,-0.108695652174,1.17083333333,0.129166666667,0
394,1.42347419986,0.0500236279272,2.63515711434,0.270008858987,1
395,0.541666666667,0.125,0.39512195122,0.0926829268293,0
396,0.324324324324,0.0540540540541,0.0656050955414,0.00828025477707,0
397,0.868495544058,0.00262525846268,6.04518562695,5.15597796886,1
398,0.951999818702,0.221181732696,1.89807855087,1.11320302254,1
399,0.648046421439,0.0227282755097,0.384373287381,0.171257221494,1
400,0.684210526316,0.140350877193,0.75,0.0277777777778,0
401,0.459947333887,0.0458781653379,0.0328015409199,0.0164640032252,1
402,1.08758441519,-0.219891915346,2.73231133251,0.81409055414,1
403,0.692819148936,-0.184840425532,0.717770034843,0.1393728223,0
404,0.746353349718,0.192792256268,0.878020611158,0.358844804606,1
405,0.403115542949,0.0485400462598,1.71261896504,1.65539627823,1
406,1.31426803488,-0.167545461876,2.73575478977,0.686364916779,1
407,0.754734844386,0.114483473489,1.87851231213,1.31220289458,1
408,0.707250982894,0.169937931465,0.975701289471,0.2525023431,1
409,0.330673388155,0.0423817210632,0.264755817313,0.145332150107,1
410,0.576315789474,0.207894736842,2.39615384615,0.661538461538,0
411,0.8,0.1,1.73333333333,0.0666666666667,0
412,0.379310344828,0.0344827586207,0.30787037037,0.00694444444444,0
413,1.16939492966,0.0144737656722,0.374610114868,0.306454499532,1
414,0.839373881736,0.207793547821,2.67627601126,2.24028751083,1
415,0.650627615063,0.244769874477,0.792857142857,0.221428571429,0
416,1.43055555556,0.680555555556,0.647058823529,0.0,0
417,0.450105770095,-0.152295917018,0.377033922434,0.142935471722,1
418,0.593558282209,0.0598159509202,0.548850574713,0.238505747126,0
419,1.453125,0.557291666667,0.776595744681,0.585106382979,0
420,0.493463112972,0.110468246229,1.10425274659,0.590383396664,1
421,0.308510638298,0.0425531914894,0.299504950495,0.0965346534653,0
422,0.931065354661,-0.0312771462843,9.61708293705,5.94578665465,1
423,0.655555555556,0.211111111111,0.607142857143,0.178571428571,0
424,0.806451612903,0.537634408602,0.560606060606,0.409090909091,0
425,0.57452232524,-0.0456911856642,1.44489966051,0.0320381502785,1
426,0.843689986488,-0.0108844474937,5.37058586112,4.00127903116,1
427,0.597222222222,0.180555555556,0.159420289855,0.0724637681159,0
428,0.178308823529,0.0165441176471,0.190476190476,0.0126984126984,0
429,0.495394736842,0.0914473684211,7.11111111111,1.77777777778,0
